sample_index_1_based,previous_raw_ms,previous_mapped_s,current_raw_ms,current_mapped_s,previous_is_stable,current_is_stable
89,7.440328598022,0.005306537720,8.229970932007,0.005869720753,True,True
90,7.797718048096,0.005561432456,8.289813995361,0.005912401593,True,True
91,8.105754852295,0.005781128253,8.693933486938,0.006200624794,True,True
92,8.107185363770,0.005782148512,8.543252944946,0.006093157500,True,True
93,8.296251296997,0.005916992759,8.251667022705,0.005885194683,True,True
94,8.162021636963,0.005821258445,10.060548782349,0.007175312339,True,True
95,8.129596710205,0.005798132572,8.799552917480,0.006275953926,True,True
96,8.105754852295,0.005781128253,8.384943008423,0.005980248824,True,True
97,8.096218109131,0.005774326526,8.390188217163,0.005983989774,True,True
98,9.748935699463,0.006953065894,8.716583251953,0.006216778897,True,True
99,8.244514465332,0.005880093388,8.487939834595,0.006053707481,True,True
100,8.140563964844,0.005805954558,8.307695388794,0.005925154832,True,True
101,8.149862289429,0.005812586243,8.238792419434,0.005876012351,True,True
102,8.373498916626,0.005972086751,9.115934371948,0.006501601234,True,True
103,8.556127548218,0.006102339832,8.626222610474,0.006152332529,True,True
104,8.672475814819,0.006185320907,8.282184600830,0.005906960211,True,True
105,8.726119995117,0.006223580624,8.774995803833,0.006258439477,True,True
106,9.670019149780,0.006896781599,9.601593017578,0.006847979205,True,True
107,9.208679199219,0.006567748034,8.589029312134,0.006125805792,True,True
108,9.010553359985,0.006426442146,8.298873901367,0.005918863234,True,True
109,9.364128112793,0.006678616191,8.606910705566,0.006138559031,True,True
110,8.775711059570,0.006258949607,8.452892303467,0.006028711133,True,True
111,8.767843246460,0.006253338182,8.542776107788,0.006092817414,True,True
112,7.438898086548,0.005305517461,10.149002075195,0.007238398361,True,True
113,7.798910140991,0.005562282672,8.358240127563,0.005961203988,True,True
114,8.095502853394,0.005773816396,8.738279342651,0.006232252827,True,True
115,7.736921310425,0.005518071444,8.559703826904,0.006104890480,True,True
116,7.406234741211,0.005282221544,8.547067642212,0.006095878191,True,True
117,7.431268692017,0.005300076079,9.548902511597,0.006810399661,True,True
118,7.649421691895,0.005455665594,8.586883544922,0.006124275403,True,True
119,7.617473602295,0.005432879807,8.484840393066,0.006051496920,True,True
120,7.724046707153,0.005508889112,8.264303207397,0.005894206972,True,True
121,7.434606552124,0.005302456683,8.830547332764,0.006298059540,True,True
122,7.496833801270,0.005346837955,8.601427078247,0.006134648038,True,True
123,7.419347763062,0.005291573919,8.449316024780,0.006026160485,True,True
124,7.517099380493,0.005361291626,8.442878723145,0.006021569319,True,True
125,7.431745529175,0.005300416165,8.723258972168,0.006221540106,True,True
126,7.446050643921,0.005310618756,8.518934249878,0.006075813095,True,True
127,7.953882217407,0.005672810743,8.252859115601,0.005886044899,True,True
128,7.447957992554,0.005311979102,8.249998092651,0.005884004381,True,True
129,7.445573806763,0.005310278670,9.677648544312,0.006902222981,True,True
130,7.425308227539,0.005295824999,8.360862731934,0.005963074463,True,True
131,7.531166076660,0.005371324174,8.692979812622,0.006199944621,True,True
132,7.445096969604,0.005309938583,8.998155593872,0.006417599900,True,True
133,7.420063018799,0.005292084049,10.135412216187,0.007228705899,True,True
134,7.769823074341,0.005541537403,9.754896163940,0.006957316974,True,True
135,7.969617843628,0.005684033594,10.132312774658,0.007226495338,True,True
136,7.463932037354,0.005323371995,10.543823242188,0.007519989878,True,True
137,7.716417312622,0.005503447730,9.529352188110,0.006796456119,True,True
138,7.419109344482,0.005291403876,9.949922561646,0.007096412300,True,True
139,7.491827011108,0.005343267048,10.964632034302,0.007820116102,True,True
140,7.452487945557,0.005315209922,10.797500610352,0.007700915828,True,True
141,7.441282272339,0.005307217892,9.263992309570,0.006607198053,True,True
142,7.414817810059,0.005288343099,9.615659713745,0.006858011753,True,True
143,7.437705993652,0.005304667245,9.717464447021,0.006930620193,True,True
144,7.496833801270,0.005346837955,8.435487747192,0.006016297980,True,True
145,7.456779479980,0.005318270700,8.237361907959,0.005874992092,True,True
146,7.437467575073,0.005304497201,8.427381515503,0.006010516512,True,True
147,7.562875747681,0.005393939917,8.800506591797,0.006276634098,True,True
148,8.112907409668,0.005786229549,8.266448974609,0.005895737361,True,True
149,8.104324340820,0.005780107994,8.256673812866,0.005888765590,True,True
150,8.131504058838,0.005799492917,8.252382278442,0.005885704813,True,True
151,8.105039596558,0.005780618123,9.662151336670,0.006891170174,True,True
152,8.101224899292,0.005777897433,8.265256881714,0.005894887145,True,True
153,8.118391036987,0.005790140542,8.259534835815,0.005890806108,True,True
154,8.681058883667,0.006191442462,8.612632751465,0.006142640067,True,True
155,7.456779479980,0.005318270700,8.584499359131,0.006122574971,True,True
156,7.810115814209,0.005570274702,8.228063583374,0.005868360408,True,True
157,7.454395294189,0.005316570268,8.666276931763,0.006180899784,True,True
158,7.511138916016,0.005357040546,8.692741394043,0.006199774578,True,True
159,7.441520690918,0.005307387936,8.471727371216,0.006042144544,True,True
160,7.419586181641,0.005291743962,8.284330368042,0.005908490600,True,True
161,7.500171661377,0.005349218559,8.278608322144,0.005904409563,True,True
162,7.510423660278,0.005356530416,8.399248123169,0.005990451416,True,True
163,7.702827453613,0.005493755268,9.406566619873,0.006708883878,True,True
164,7.445096969604,0.005309938583,8.924484252930,0.006365056555,True,True
165,7.618427276611,0.005433559980,8.325576782227,0.005937908071,True,True
166,7.445335388184,0.005310108627,8.359670639038,0.005962224247,True,True
167,7.543325424194,0.005379996376,8.430242538452,0.006012557030,True,True
168,7.437705993652,0.005304667245,8.292913436890,0.005914612154,True,True
